,0,1,2
158,1.050796125,-0.010749148,-0.020046997
159,1.014722339,0.01479769,0.030479914
160,0.97969374,0.005313407,-0.025007169
161,0.958311838,0.005170689,0.006517501
162,0.94827186,-0.010666797,0.012394925
163,0.94773228,-0.016604309,-0.021127945
164,0.954186202,0.006545552,0.019268265
165,0.953165653,0.010963862,-0.014129527
166,0.945904196,0.013076467,0.011019366
167,0.93311896,-0.005771339,-0.007347605
168,0.926660404,-0.014015274,-0.002645103
169,0.933031268,-0.002076325,0.019045045
170,0.948261091,-0.004818878,-0.033442187
171,0.973825273,0.010750849,0.035423859
172,0.991791309,0.011201607,-0.022992897
173,1.003523766,0.000622364,0.00585386
174,1.005829064,-0.008444794,0.00261573
175,1.003989431,-0.016813367,0.002823946
176,1.001621483,0.002636464,-0.014257938
177,0.999066778,0.023072313,0.017860871
178,0.988432551,-0.000926047,-0.007506485
179,0.974600707,-0.015221525,-0.009379195
180,0.960419441,-0.000186983,0.019767562
181,0.941271025,0.005809056,-0.017080073
182,0.920989185,0.00388492,0.005125902
183,0.896834604,-0.004306916,0.007472288
184,0.868869156,-0.004227942,-0.01464119
185,0.841218677,0.003222258,0.015559079
186,0.810837264,0.001697408,-0.01253466
187,0.786539135,0.005338266,0.008122611
188,0.769745342,-0.005489915,-0.004255437
189,0.766899105,-0.009466337,0.002567223
190,0.77743382,0.00619665,-0.003630499
191,0.795028036,0.009117037,0.005854929
192,0.81103143,-0.003786876,-0.007244543
193,0.821800805,-0.009715911,0.007915099
194,0.82044197,-0.000933083,-0.009508884
195,0.806031785,0.011556912,0.012411287
196,0.77850875,0.006478989,-0.014987759
197,0.747870255,-0.003734555,0.015864291
198,0.71869743,-0.013270853,-0.01542658
199,0.697742781,-0.002785132,0.01504233
200,0.67811232,0.006710266,-0.014822569
201,0.659022919,0.00851569,0.012461398
202,0.63636808,-0.00056864,-0.005799445
203,0.617847372,-0.004532386,-0.003314972
204,0.609442222,0.001130382,0.009427401
205,0.614395979,-0.005452313,-0.008943643
206,0.638108115,-0.002336386,0.004228257
207,0.673429108,0.007671345,-0.001100446
208,0.707874758,-0.00043599,0.002561211
209,0.730298511,-0.003178489,-0.007119994
210,0.736440356,0.001210503,0.012349141
211,0.728347927,-0.001182522,-0.017165426
212,0.721139361,0.008424439,0.0204362
213,0.723540819,0.00536971,-0.018910551
214,0.748166806,-0.008006292,0.009839486
215,0.793616572,-0.027022187,0.003405597
216,0.854486053,-0.003300242,-0.011185838
217,0.918041791,0.045819976,0.006138261
218,0.967228439,0.015620793,0.007150777
219,1.004318968,-0.039052482,-0.015266498
220,1.041836849,-0.022650497,0.010813619
221,1.07663346,0.013312613,5.40E-05
222,1.103569499,0.023143811,-0.006713305
223,1.117894623,0.00545481,0.006650562
224,1.116242899,-0.009746541,-0.006496335
225,1.100308006,-0.012677083,0.012369101
226,1.070860944,-0.00968014,-0.021180842
227,1.037144188,0.019175214,0.023680642
228,1.000515458,0.015075341,-0.015590799
229,0.975723468,-0.008915896,0.003192457
230,0.970840024,-0.014030484,0.003190438
231,0.988107231,-0.008623148,0.000515936
232,1.022003098,0.007228347,-0.009231464
233,1.063438373,0.012362223,0.014199437
234,1.099310875,0.001985661,-0.011296503
235,1.127986456,-0.001966542,0.003980081
236,1.148684874,-0.010188652,0.001503764
237,1.165533917,-0.002908948,-0.002625003
238,1.180191041,0.007494067,0.002314949
239,1.188497197,0.006081351,-0.004578491
240,1.186608828,-0.005576227,0.008967456
241,1.171767073,-0.011182939,-0.010584158
242,1.147947448,0.015980124,0.006072384
243,1.114670644,0.01300209,0.002327262
244,1.078897499,-0.019145642,-0.009751905
245,1.051025615,-0.015236448,0.014210786
246,1.029737211,0.006737865,-0.016475095
247,1.015728778,0.018886977,0.015384197
248,1.00260127,0.005256358,-0.007857628
249,0.99408627,-0.008855967,-0.005230284
250,0.988721647,-0.015009905,0.016288268
251,0.981389059,-0.014386784,-0.017002287
252,0.971688346,0.020541835,0.007769819
253,0.950032376,0.029327868,0.000639775
254,0.918920129,-0.01075923,0.001839127
255,0.888928114,-0.02652236,-0.012405731
256,0.867019034,-0.005759961,0.018740922
257,0.845120422,0.008621986,-0.013742435
258,0.820941768,0.016461771,0.002596435
259,0.787951083,0.007224923,0.004824006
260,0.747201247,-0.011619731,-0.005581497
261,0.707786071,-0.013325393,0.00553931
262,0.675261997,0.004496152,-0.009758132
263,0.654485969,0.010843533,0.014670505
264,0.641705041,-0.008960892,-0.012744145
265,0.639208422,-0.002291212,0.003082776
266,0.640264221,0.013650483,0.006085322
267,0.639643095,-0.002998575,-0.006644525
268,0.642340965,-0.01204843,-0.000292539
269,0.650233025,0.003179412,0.006587589
270,0.660162831,0.00636574,-0.006528545
271,0.670935846,-0.002685711,0.001749882
272,0.680649996,-0.002784262,0.002134273
273,0.687367111,0.004239598,-0.001606711
274,0.689681949,0.002759431,-0.002441383
275,0.688499818,-0.005447714,0.006947893
276,0.683558563,-0.00430156,-0.009256986
277,0.677609303,0.004526213,0.007864481
278,0.669240508,0.003474885,-0.002715377
279,0.661662759,0.002392369,-0.004055102
280,0.656593123,-0.005183199,0.008590102
281,0.6551784,-0.00700146,-0.008176955
282,0.660329945,0.005419071,0.004251
283,0.667239595,0.004219525,-0.001459103
284,0.677246669,0.000838234,0.001915104
285,0.691256656,8.89E-05,-0.001345512
286,0.710338591,-0.004080873,-0.00625773
287,0.736515584,-0.006089858,0.019574274
288,0.76658689,0.001369142,-0.027956022
289,0.807485448,0.011147475,0.021367051
290,0.854690074,-0.002009681,-0.002680369
291,0.917442474,-0.004479477,-0.01296302
292,1.001001895,0.005413615,0.013584471
293,1.099598505,-0.005918008,-0.003680463
294,1.208811958,-0.017988638,-0.000823263
295,1.318078482,0.01162507,-0.0097035
296,1.414981694,0.027545134,0.027473201
297,1.488214576,-0.013260069,-0.03495445
298,1.551409701,-0.013689537,0.022279779
299,1.600955864,0.004481281,0.004562869
300,1.639542497,0.000727102,-0.030269585
301,1.67178854,-0.004234469,0.042445967
302,1.689195799,-0.000908764,-0.038287059
303,1.699321002,0.027176385,0.023502613
304,1.693621118,-0.005995443,-0.007625728
305,1.687843399,-0.036337592,-0.001505831
306,1.6921697,0.004492011,0.003338337
307,1.705235489,0.029351267,-0.004586737
308,1.72626299,0.013340628,0.010396381
309,1.753849017,-0.026916108,-0.016932871
310,1.790152015,-0.026449297,0.016297253
311,1.821652371,0.016633809,-0.008286137
312,1.840577008,0.026437357,0.00298564
313,1.841748082,0.008332244,-0.010080293
314,1.836855984,-0.023270893,0.026414943
315,1.835501519,-0.01956064,-0.035940908
316,1.846351859,0.027284769,0.026363348
317,1.852496923,-0.007891063,-0.004605827
318,1.854906498,-0.024529625,-0.01037682
319,1.854343362,0.025417744,0.010238879
320,1.843437315,0.032422322,-0.005859632
321,1.830560265,-0.009873468,0.009313246
322,1.826565923,-0.04250633,-0.014059612
323,1.837312431,-0.009763747,0.002451359
324,1.843286805,0.018389629,0.028323552
325,1.817087356,0.019185907,-0.056273292
326,1.756392442,0.028991455,0.054616136
327,1.653137369,-0.032146104,-0.020991241
328,1.547824342,-0.041417382,-0.01640695
329,1.470146334,0.032192077,0.02766156
330,1.42619827,0.03650454,-0.012702763
331,1.423383571,-0.020748183,-0.002635411
332,1.4530724,-0.041352465,-0.001719968
333,1.485885996,0.004529249,0.019584745
334,1.479731802,0.03051902,-0.030250804
335,1.419680439,0.018171697,0.022147902
336,1.308869959,-0.006501678,-0.002368329
337,1.183206959,-0.020965706,-0.012241276
338,1.080086123,-0.002824113,0.012738023
339,1.017582009,0.007091854,-0.004673882
340,0.998587281,-0.006819622,-0.00176765
341,1.007065179,-0.009973974,0.002908795
342,1.020582996,0.011590173,-0.002173198
343,1.019456071,0.028019214,0.002524667
344,1.000644442,0.00248409,-0.003128531
345,0.98372471,-0.026265519,0.002540787
346,0.987307392,-0.02626361,-0.001043803
347,1.017164416,0.002357765,0.000477799
348,1.058482583,0.03408003,-0.00256258
349,1.090542501,0.013434823,0.00602269
350,1.100672295,-0.022771795,-0.007900448
351,1.094665336,-0.013023258,0.008357955
352,1.0779282,0.011810217,-0.009738375
353,1.062872778,0.015919002,0.011208253
354,1.056773314,-0.008046625,-0.008726727
355,1.066406531,-0.017954798,0.001548219
356,1.083009685,-0.007328,0.004318358
357,1.091138664,0.010631754,-0.001770394
358,1.082448807,0.027248232,-0.009697014
359,1.059597705,0.007433934,0.022968394
360,1.033817681,-0.034205031,-0.029612621
361,1.029403254,-0.017407928,0.028004635
362,1.043271614,0.020428348,-0.023699999
363,1.071518597,0.016724548,0.021756869
364,1.097662028,-0.015115414,-0.022546672
365,1.118500974,-0.002502986,0.024001997
366,1.119213894,0.014450473,-0.023664353
367,1.103498947,-0.001848832,0.018349889
368,1.074565879,-0.018867284,-0.005698642
369,1.045517268,0.005690182,-0.011207488
370,1.02005855,0.016396366,0.023545027
371,0.995320597,-0.011102776,-0.024217843
372,0.97995013,-0.005500667,0.015550547
373,0.966298182,0.011326975,-0.007625128
374,0.953301246,-0.00124069,0.007939422
375,0.939831477,-0.016260102,-0.013571349
376,0.928936341,0.006001478,0.015062169
377,0.916000827,0.022024996,-0.008025815
378,0.904807524,-0.002962767,-0.001844781
379,0.899458629,-0.025349501,0.005890867
380,0.898562943,-0.006898703,-0.001664254
381,0.893890704,0.021909578,-0.005800256
382,0.876298259,0.014011155,0.009690561
383,0.845207357,-0.017354126,-0.007853238
384,0.813200245,-0.007564666,0.004364423
385,0.788463028,0.015753384,-0.004216401
386,0.778184507,0.00434134,0.007474174
387,0.784562424,-0.024484466,-0.010077957
388,0.809322566,-0.008792481,0.009469917
389,0.83981461,0.027935241,-0.007749836
390,0.864956827,0.016550706,0.008492453
391,0.881377499,-0.018652736,-0.012724739
392,0.899601322,-0.018208785,0.018607439
393,0.921487964,0.00111572,-0.022603708
394,0.952930545,0.015878146,0.021191318
395,0.987566509,0.00604798,-0.01361447
396,1.029483237,-0.002627537,0.003144271
397,1.074204749,-0.009154589,0.004949893
398,1.118040476,-0.010752397,-0.007288056
399,1.156135021,0.008458728,0.005406208
400,1.180711852,0.014172181,-0.004883975
401,1.192048923,-0.001449124,0.009400249
402,1.194382074,-0.008677763,-0.015704354
403,1.195095118,-0.002182451,0.017087371
404,1.193093183,-0.001361872,-0.011731362
405,1.192646752,0.002122278,0.005231017
406,1.188163563,0.005214903,-0.003378409
407,1.175822724,5.88E-05,0.004118472
408,1.15476049,-0.00496447,0.000203956
409,1.128646164,0.003428884,-0.012075043
410,1.104109738,0.002359602,0.023530655
411,1.082282924,-0.007957948,-0.024325023
412,1.071862128,0.003471578,0.014666327
413,1.064614626,0.001756887,-0.00637157
414,1.057638434,-0.006814531,0.00917604
415,1.044937792,0.003476805,-0.018414625
416,1.025604766,0.014703983,0.019691194
417,0.994594083,-0.008669664,-0.0059244
418,0.960158915,-0.017195568,-0.012963339
419,0.928958427,0.011125172,0.01991638
420,0.896164112,0.012994107,-0.009158244
421,0.866953472,-0.00927144,-0.007682008
422,0.843307935,-0.007240382,0.01393247
423,0.820279009,0.004280032,-0.004559048
424,0.797151231,0.003013112,-0.010164321
425,0.774212415,-0.000276044,0.016063651
426,0.750514393,-0.001778737,-0.008735646
427,0.729654675,0.00387129,-0.003525946
428,0.711319574,0.000145626,0.008534829
429,0.694560896,-0.013211096,-0.001349792
430,0.681131643,0.001046582,-0.012178209
431,0.668276844,0.020137175,0.021585959
432,0.649321339,0.002124018,-0.021445363
433,0.631468313,-0.01645965,0.014991332
434,0.613755504,-0.015202053,-0.008553477
435,0.60139439,0.014159323,0.004446292
436,0.590568548,0.019638799,-0.000207333
437,0.583756257,-0.007017312,-0.006738952
438,0.590272585,-0.01481871,0.014546099
439,0.611542179,-0.00452197,-0.017020235
440,0.648648787,0.011693498,0.009657732
441,0.690864097,0.005707676,0.003428214
442,0.731386554,-0.010155063,-0.011231512
443,0.766355721,-0.002756166,0.006400427
444,0.788473355,0.005266827,0.00625983
445,0.796997661,0.006471079,-0.013468719
446,0.797872113,0.00543596,0.006691928
447,0.794577867,-0.013155123,0.008577277
448,0.790682214,-0.013510354,-0.01717187
449,0.786769658,0.013595479,0.009634865
450,0.771285695,0.011627419,0.007086908
451,0.744753067,-0.007656869,-0.017096169
452,0.718748245,-0.001944776,0.013196551
453,0.698608115,0.004613748,-0.003221874
454,0.694513926,-0.003476829,-0.001037099
455,0.710343182,-0.007766271,-0.002576922
456,0.743248175,0.000832959,0.005918866
457,0.780931294,0.001000301,-0.001931623
458,0.8123617,0.004843098,-0.007204795
459,0.831894898,0.014669755,0.013435362
460,0.836585851,-0.004494929,-0.012090929
461,0.836598168,-0.023060911,0.006462737
462,0.836442931,-0.003753634,-0.002689314
463,0.835584432,0.021591851,0.002823732
464,0.829051052,0.005197816,-0.004248884
465,0.819318128,-0.012868114,0.003549989
466,0.810389536,-0.000761047,0.000371514
467,0.804716796,0.010730685,-0.005447478
468,0.805284599,-0.002975867,0.00769127
469,0.81020556,-0.015727047,-0.004478491
470,0.816680478,0.006314538,-0.002995024
471,0.814006812,0.015413775,0.010579386
472,0.79427604,-0.00975229,-0.014523769
473,0.765369392,-0.008992195,0.013622783
474,0.735102267,0.013115643,-0.0082179
475,0.719966918,0.010153909,-0.000120807
476,0.733610954,-0.021785423,0.008174497
477,0.784857484,-0.012184291,-0.012673202
478,0.870437634,0.026332348,0.013230044
479,0.968967768,0.004741121,-0.013708911
480,1.066847373,-0.024588544,0.017741113
481,1.143519361,-0.000376452,-0.023142904
482,1.188011091,0.02915185,0.022837069
483,1.189582053,-0.006378916,-0.01320318
484,1.167533172,-0.02808981,0.000556623
485,1.138363961,0.016777034,0.004858971
486,1.110602471,0.029447502,-5.00E-05
487,1.093567583,-0.02554774,-0.008019901
488,1.095297435,-0.036291994,0.010994612
489,1.110870312,0.016773986,-0.007644293
490,1.12868718,0.04841755,0.002895217
491,1.142345375,-0.000177634,-0.002167756
492,1.160101881,-0.047297743,0.007195867
493,1.189693967,-0.014465757,-0.015228243
494,1.228291146,0.02984801,0.021860815
495,1.258366865,0.016387442,-0.024754306
496,1.277845006,-0.011247537,0.023402492
497,1.27838052,-0.011513478,-0.016867041
498,1.263889714,0.011320891,0.004789367
499,1.233006655,-0.003443104,0.010436458
500,1.194100162,-0.009794949,-0.024305246
501,1.160339136,0.015777788,0.033883114
502,1.125737918,0.003998526,-0.03973641
503,1.099653501,-0.013001962,0.043348457
504,1.07021359,-0.01663513,-0.043578469
505,1.045847565,0.017143304,0.037009155
506,1.012767449,0.020299116,-0.023066574
507,0.979612533,-0.007510903,0.007898389
508,0.948281507,-0.017494029,-0.000787471
509,0.922281729,-0.007949431,0.005667719
510,0.90029365,0.006298163,-0.016591828
511,0.880634271,0.016521193,0.022844553
512,0.857436791,0.002105773,-0.01954259
513,0.8398376,-0.002047941,0.012210365
514,0.830618154,-0.010509811,-0.01010834
515,0.836201397,-0.012858189,0.016656766
516,0.851877601,0.004942099,-0.026819716
517,0.875212625,0.022373517,0.032413865
518,0.890689338,-0.00086066,-0.029828664
519,0.905802353,-0.017856391,0.022054064
520,0.917821278,-0.003983852,-0.01383745
521,0.934073121,0.018753617,0.007173241
522,0.949846536,0.001697885,-0.001544432
523,0.965894537,-0.021900702,-0.003993838
524,0.979616307,0.000271908,0.010111795
525,0.979462982,0.017280003,-0.016742966
526,0.964335776,0.004112737,0.021551497
527,0.936024599,-0.00517126,-0.020853314
528,0.907826747,-0.003047787,0.015221056
529,0.882217492,-0.010383526,-0.011833952
530,0.866158172,-0.003631252,0.017473075
531,0.855498447,0.013132605,-0.028631078
532,0.850455595,0.017998909,0.031545473
533,0.842643768,-0.015894295,-0.016749471
534,0.839924736,-0.012823476,-0.007101268
535,0.840017837,0.010771526,0.019210643
536,0.834190211,-0.005862185,-0.008328034
537,0.825905813,-0.001366729,-0.014539082
538,0.814112519,0.018296367,0.027591129
539,0.795471698,-0.004307053,-0.021164664
540,0.789208159,-0.015245237,0.00603705
541,0.804572742,0.003548868,0.001878393
542,0.844565509,0.015394795,3.97E-05
543,0.901744052,-0.01007979,-0.001664276
544,0.966260438,-0.021208638,-0.005051802
545,1.02464074,0.00897361,0.016385602
546,1.061045327,0.021485664,-0.022531048
547,1.076646598,0.014252407,0.019101009
548,1.076024903,-0.015087669,-0.010937281
549,1.074058409,-0.030454647,0.006396191
550,1.075537993,-0.007167257,-0.008370793
551,1.07687911,0.03113223,0.011988665
552,1.063137213,0.028076325,-0.011213495
553,1.03220544,-0.017172081,0.004966622
554,0.990776248,-0.033760532,0.002984263
555,0.947945565,-0.001296893,-0.006648674
556,0.909272448,0.028392627,0.002334923
557,0.877418151,0.016624383,0.005957442
558,0.857455108,-0.019552899,-0.007902225
559,0.855525487,-0.02231852,-0.003206984
560,0.866545612,0.001010147,0.022444227
561,0.876634892,0.019967605,-0.036602483
562,0.883531699,0.021380125,0.035088173
563,0.877670674,-0.018374921,-0.019295779
564,0.873007097,-0.02560321,0.002596136
565,0.870943153,0.007182444,0.001874398
566,0.869680892,0.024984529,0.005334555
567,0.869299277,0.001947114,-0.011246377
568,0.876151226,-0.021651935,0.005500723
569,0.889413264,-0.008210965,0.008797686
570,0.901604928,0.01763615,-0.019241102
571,0.909546788,0.014158972,0.016294238
572,0.90950684,-0.017590422,-0.001916432
573,0.909948354,-0.017797328,-0.012151031
574,0.912295792,0.022256065,0.01544813
575,0.908767865,0.019976455,-0.008744303
576,0.90338527,-0.025319287,0.001934013
577,0.899652729,-0.027011954,-0.00264077
578,0.897814089,0.022986559,0.009199359
579,0.887939015,0.036002789,-0.013941778
580,0.872731517,-0.013292086,0.010560574
581,0.860384349,-0.041264512,0.000880156
582,0.859300765,0.004123347,-0.013424088
583,0.865067729,0.035875599,0.019056688
584,0.866411166,0.000768429,-0.017179571
585,0.869186978,-0.02398417,0.014797207
586,0.87076677,-0.003770837,-0.016995909
587,0.870846741,0.018923367,0.020229918
588,0.861734906,-0.004720799,-0.017014133
589,0.852199363,-0.007729777,0.005530437
590,0.84377922,0.008480485,0.007740309
591,0.835702108,-0.00125276,-0.014449354
592,0.833175481,-0.005072191,0.011896684
593,0.834016744,-0.00017237,-0.00384439
594,0.839608131,0.004963694,-0.004571851
595,0.848013586,0.001586451,0.010399978
596,0.855393482,-0.003385383,-0.012008125
597,0.861098396,0.000549394,0.008352215
598,0.859467132,-0.008315472,-0.001151636
599,0.851780055,0.002938816,-0.004718847
600,0.838066798,0.015903931,0.006029285
601,0.819600604,-0.00406622,-0.005534381
602,0.804898245,-0.01387855,0.008980316
603,0.796694337,0.000299513,-0.016993879
604,0.794215142,0.013339439,0.022445402
605,0.787908985,-0.009700427,-0.018208568
606,0.7813116,-0.007637297,0.006325668
607,0.767533454,0.019552905,0.002913662
608,0.745968123,0.005922104,-0.001890228
609,0.724208607,-0.018077333,-0.006131286
610,0.711747703,-0.013450902,0.011703178
611,0.708450048,0.011745893,-0.010195963
612,0.712198729,0.022152675,0.005648605
613,0.71658655,-0.012198059,-0.004388503
614,0.725154805,-0.021749581,0.006594754
615,0.73674496,0.008839637,-0.005584587
616,0.749085551,0.024322204,-0.003407774
617,0.76099023,-0.00540443,0.01441418
618,0.774988016,-0.030679577,-0.014308421
619,0.794825134,0.007417206,-0.002242328
620,0.809843316,0.026536651,0.023620048
621,0.808842277,-0.007201537,-0.031640759
622,0.801189855,-0.012074308,0.020884455
623,0.783756666,0.000629737,-0.004386432
624,0.762072224,0.008118215,-0.000190458
625,0.739659027,0.001190107,-0.010849114
626,0.724797566,-0.008590013,0.023792457
627,0.721068185,-0.008334347,-0.02273384
628,0.740968507,0.012169908,0.006861576
629,0.783937407,0.017248942,0.008813653
630,0.85064229,-0.010618223,-0.010024084
631,0.943738965,-0.021248646,-0.002490302
632,1.051915516,0.002166906,0.015917631
633,1.150829963,0.008557231,-0.019387209
634,1.224470157,0.003581885,0.011947968
635,1.263895458,0.006687082,-0.00058256
636,1.278961132,0.006662473,-0.005623633
637,1.287180584,-0.009376391,0.002195778
638,1.30639028,-0.013851338,0.00746101
639,1.342039692,0.001953104,-0.013992753
640,1.388184747,0.002893978,0.008921252
641,1.426938142,-0.003788977,0.006850782
642,1.446053384,0.015974109,-0.022027436
643,1.441944257,0.023627131,0.024428622
644,1.416118408,-0.023014117,-0.013104297
645,1.390445543,-0.041552006,0.001106487
646,1.373071717,0.009412051,-0.002483773
647,1.359601813,0.044031319,0.016366825
648,1.342957097,0.004728751,-0.027685795
649,1.332750423,-0.026053274,0.023302894
650,1.326631654,-0.011880365,-0.004751346
651,1.323380961,0.010530509,-0.013911418
652,1.316912951,0.003890714,0.019196369
653,1.298943874,-0.008818752,-0.010125151
654,1.272608362,0.009218438,-0.001826828
655,1.236743485,0.019059545,0.004196961
656,1.196860796,-0.011619424,0.004758686
657,1.165163697,-0.03028616,-0.014877533
658,1.149296675,0.005573132,0.01513015
659,1.137804138,0.027219232,-0.005023403
660,1.121682804,0.004563819,-0.006246618
661,1.097142567,-0.016833995,0.009691462
662,1.065326117,-0.011181774,-0.004144391
663,1.031957596,0.012405814,-0.004363448
664,0.99948639,0.010892894,0.009620696
